id_assignment,userId,courseId,learningPathId,assignedAt,id_user,name,email,role,createdAt,updatedAt
2013,132,1322,-1,2020-05-30 08:43:37.000,132,John Robertson,christine12@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2014,132,1846,-1,2021-07-13 09:53:55.000,132,John Robertson,christine12@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2015,132,1839,-1,2020-09-24 03:56:06.000,132,John Robertson,christine12@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2016,132,373,-1,2022-09-23 06:36:32.000,132,John Robertson,christine12@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2017,132,935,-1,2021-01-01 00:35:44.000,132,John Robertson,christine12@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2018,132,3650,-1,2024-09-10 10:40:31.000,132,John Robertson,christine12@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2019,132,2776,-1,2020-03-11 19:52:58.000,132,John Robertson,christine12@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2020,132,3533,-1,2024-08-31 04:55:55.000,132,John Robertson,christine12@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2021,132,822,-1,2020-10-16 13:02:38.000,132,John Robertson,christine12@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2022,133,3092,-1,2021-02-05 17:18:49.000,133,John Bennett,charles48@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2023,133,3603,-1,2021-05-09 15:55:28.000,133,John Bennett,charles48@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2024,133,526,-1,2021-09-06 03:48:38.000,133,John Bennett,charles48@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2025,133,3383,-1,2022-05-05 09:58:31.000,133,John Bennett,charles48@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2026,133,2952,-1,2021-03-16 14:00:17.000,133,John Bennett,charles48@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2027,133,1935,-1,2024-03-13 19:01:37.000,133,John Bennett,charles48@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2028,133,742,-1,2021-05-20 13:48:48.000,133,John Bennett,charles48@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2029,134,1764,-1,2023-07-25 02:35:37.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2030,134,3468,-1,2024-06-18 18:37:18.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2031,134,3439,-1,2023-02-20 19:28:39.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2032,134,3122,-1,2023-10-10 17:35:02.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2033,134,1772,-1,2023-10-28 17:55:48.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2034,134,3145,-1,2022-05-01 03:49:44.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2035,134,3655,-1,2023-06-26 11:59:02.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2036,134,1951,-1,2022-06-28 02:22:05.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2037,134,160,-1,2021-01-22 08:26:04.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2038,134,937,-1,2022-09-29 04:45:37.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2039,134,977,-1,2023-04-01 18:28:07.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2040,134,3055,-1,2020-05-18 00:50:34.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2041,134,2198,-1,2023-07-15 07:50:51.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2042,134,914,-1,2020-08-04 03:13:34.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2043,134,1795,-1,2024-06-16 00:41:24.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2044,134,2789,-1,2020-07-15 09:43:10.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2045,134,2532,-1,2022-09-08 22:15:35.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2046,134,2857,-1,2024-06-20 06:57:57.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2047,134,1291,-1,2022-12-27 07:20:51.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2048,134,1364,-1,2024-03-06 19:37:37.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2049,134,3456,-1,2020-01-20 14:13:48.000,134,Ian Garcia,ycampbell@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2050,135,737,-1,2023-08-31 06:32:21.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2051,135,3460,-1,2020-03-10 22:46:53.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2052,135,3489,-1,2023-05-08 19:47:29.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2053,135,1167,-1,2020-06-18 17:33:33.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2054,135,3403,-1,2021-06-05 03:44:50.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2055,135,1377,-1,2021-05-03 14:08:40.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2056,135,1858,-1,2022-04-30 11:50:12.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2057,135,1711,-1,2024-07-11 13:57:14.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2058,135,2824,-1,2024-05-26 01:09:32.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2059,135,1234,-1,2023-03-12 11:16:15.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2060,135,3099,-1,2021-04-14 04:24:35.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2061,135,3428,-1,2020-04-01 06:44:37.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2062,135,2269,-1,2023-01-04 05:09:38.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2063,135,378,-1,2023-10-08 08:35:46.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2064,135,2217,-1,2021-09-19 05:34:48.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2065,135,269,-1,2020-03-09 19:37:25.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2066,135,3343,-1,2020-02-25 21:57:43.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2067,135,1245,-1,2024-09-21 15:57:55.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2068,135,3398,-1,2024-09-16 20:47:07.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2069,135,3205,-1,2022-03-26 04:23:59.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2070,135,850,-1,2020-08-06 20:17:12.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2071,135,2362,-1,2024-08-08 17:27:05.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2072,135,3102,-1,2020-01-27 17:11:50.000,135,Michael Anderson,jessica70@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2073,136,1546,-1,2024-01-27 10:06:54.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2074,136,3316,-1,2020-04-27 09:51:14.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2075,136,2133,-1,2020-06-01 13:25:00.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2076,136,1896,-1,2021-01-02 14:33:24.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2077,136,944,-1,2024-06-02 17:12:54.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2078,136,3198,-1,2020-11-03 22:34:35.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2079,136,592,-1,2023-04-23 18:31:12.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2080,136,3303,-1,2023-08-20 07:28:11.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2081,136,3470,-1,2020-02-02 00:38:03.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2082,136,1388,-1,2020-08-31 04:00:53.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2083,136,1679,-1,2024-01-01 02:42:06.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2084,136,2671,-1,2020-12-12 17:50:08.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2085,136,3000,-1,2021-12-02 11:08:13.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2086,136,2066,-1,2021-04-29 21:36:20.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2087,136,2379,-1,2022-07-06 15:13:32.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2088,136,3080,-1,2023-01-28 14:23:30.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2089,136,209,-1,2023-03-23 21:31:10.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2090,136,722,-1,2021-11-23 14:30:58.000,136,Cynthia Huynh,danabryant@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2091,137,1355,-1,2024-01-19 08:13:33.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2092,137,1020,-1,2024-04-07 23:54:45.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2093,137,724,-1,2022-09-17 20:05:47.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2094,137,2277,-1,2024-04-18 17:02:11.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2095,137,2437,-1,2022-08-03 17:34:58.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2096,137,3160,-1,2020-11-04 03:07:28.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2097,137,1706,-1,2024-01-11 14:55:51.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2098,137,2324,-1,2024-01-04 20:22:58.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2099,137,3356,-1,2024-07-09 22:29:19.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2100,137,2581,-1,2024-07-12 02:44:08.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2101,137,3409,-1,2021-03-15 02:32:28.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2102,137,1390,-1,2024-09-05 04:51:21.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2103,137,313,-1,2020-03-12 07:01:23.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2104,137,3502,-1,2024-05-12 10:30:43.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2105,137,3097,-1,2021-08-15 22:38:56.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2106,137,3606,-1,2023-07-31 04:32:38.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2107,137,1866,-1,2021-12-13 13:31:45.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2108,137,1039,-1,2024-09-02 02:25:53.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2109,137,1648,-1,2024-09-23 17:39:21.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2110,137,1581,-1,2020-08-17 22:55:43.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2111,137,1816,-1,2020-08-07 02:13:40.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2112,137,47,-1,2020-02-08 16:11:45.000,137,Kelly Pierce,scottgomez@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2113,138,40,-1,2024-07-26 05:00:45.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2114,138,1572,-1,2020-01-27 03:19:34.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2115,138,328,-1,2020-02-25 17:27:14.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2116,138,3453,-1,2021-05-11 12:39:31.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2117,138,347,-1,2022-08-05 09:59:27.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2118,138,3010,-1,2023-08-06 09:35:56.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2119,138,3301,-1,2024-05-28 09:28:31.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2120,138,1640,-1,2020-06-11 19:18:29.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2121,138,2095,-1,2020-05-28 16:16:45.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2122,138,596,-1,2020-07-30 05:03:34.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2123,138,1402,-1,2021-04-29 10:18:53.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2124,138,1114,-1,2023-02-25 08:28:55.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2125,138,2564,-1,2023-12-07 03:34:02.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2126,138,553,-1,2021-03-30 13:05:36.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2127,138,2437,-1,2022-06-18 08:04:02.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2128,138,1252,-1,2023-02-03 01:18:35.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2129,138,3089,-1,2020-03-18 19:52:39.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2130,138,701,-1,2021-10-04 01:06:25.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2131,138,3222,-1,2024-02-06 16:25:45.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2132,138,3237,-1,2022-03-01 08:30:24.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2133,138,2596,-1,2023-08-28 16:27:05.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2134,138,2638,-1,2020-09-24 18:48:02.000,138,Tami Rice,ibaker@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2135,139,3490,-1,2024-04-06 22:15:58.000,139,Deborah Gordon,markdaniels@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2136,139,1473,-1,2020-05-01 00:46:33.000,139,Deborah Gordon,markdaniels@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2137,139,1226,-1,2021-10-22 02:09:42.000,139,Deborah Gordon,markdaniels@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2138,139,2385,-1,2024-09-10 05:36:42.000,139,Deborah Gordon,markdaniels@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2139,139,504,-1,2023-08-09 03:50:56.000,139,Deborah Gordon,markdaniels@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2140,139,1206,-1,2021-05-03 09:26:21.000,139,Deborah Gordon,markdaniels@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2141,139,2845,-1,2022-05-09 16:06:36.000,139,Deborah Gordon,markdaniels@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2142,139,3606,-1,2023-12-23 20:19:23.000,139,Deborah Gordon,markdaniels@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2143,139,1807,-1,2020-04-05 21:41:47.000,139,Deborah Gordon,markdaniels@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2144,139,1665,-1,2023-03-05 16:43:15.000,139,Deborah Gordon,markdaniels@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2145,140,530,-1,2022-08-25 14:51:54.000,140,Anna Taylor,bakerconnie@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2146,140,1351,-1,2022-05-24 15:44:05.000,140,Anna Taylor,bakerconnie@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2147,140,2741,-1,2022-01-10 04:59:54.000,140,Anna Taylor,bakerconnie@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2148,140,3570,-1,2020-06-20 22:49:31.000,140,Anna Taylor,bakerconnie@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2149,140,1723,-1,2022-09-28 23:00:01.000,140,Anna Taylor,bakerconnie@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2150,140,1344,-1,2022-09-24 15:42:28.000,140,Anna Taylor,bakerconnie@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2151,140,2103,-1,2024-09-04 03:32:31.000,140,Anna Taylor,bakerconnie@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2152,140,2046,-1,2022-03-27 17:39:23.000,140,Anna Taylor,bakerconnie@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2153,140,2902,-1,2020-06-01 00:03:03.000,140,Anna Taylor,bakerconnie@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2154,140,290,-1,2021-03-29 16:59:38.000,140,Anna Taylor,bakerconnie@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2155,140,309,-1,2020-11-01 15:38:15.000,140,Anna Taylor,bakerconnie@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2156,140,2561,-1,2024-02-23 07:50:11.000,140,Anna Taylor,bakerconnie@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2157,140,2910,-1,2023-07-31 22:21:08.000,140,Anna Taylor,bakerconnie@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2158,141,60,-1,2024-03-09 17:30:22.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2159,141,899,-1,2020-06-08 02:30:50.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2160,141,833,-1,2020-08-09 16:30:37.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2161,141,900,-1,2021-11-17 08:06:45.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2162,141,2880,-1,2023-02-20 23:36:35.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2163,141,678,-1,2023-04-14 10:04:57.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2164,141,2051,-1,2023-06-22 14:36:30.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2165,141,2547,-1,2021-04-03 22:00:51.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2166,141,1186,-1,2024-08-14 20:37:48.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2167,141,1857,-1,2021-06-12 02:05:11.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2168,141,1357,-1,2021-09-11 16:10:17.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2169,141,141,-1,2021-06-15 09:15:26.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2170,141,1081,-1,2020-07-19 22:53:21.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2171,141,2254,-1,2021-07-31 19:58:25.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2172,141,2437,-1,2021-01-27 05:58:15.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2173,141,1556,-1,2021-11-06 18:47:02.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2174,141,479,-1,2022-08-23 15:19:55.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2175,141,1957,-1,2020-02-29 19:00:38.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2176,141,1174,-1,2022-05-04 22:55:55.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
2177,141,2217,-1,2023-01-01 13:29:28.000,141,James Hernandez,collierlaura@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
